;title;tag;date;text;is_question;id
334;;['Orbán Viktor', 'politika', 'miniszterelnök'];2015. okt. 13. 00:06;Mindig mindenkinek azt mondja amit az hallani szeretne. Sosem fog lemondani a hatalomról, másnak átadva a stafétát, soha.;False;7270958
335;"Semmelweis Korányi Frigyes Szakkolégiuma idén 2019
szeptemberben hirdet felvételt?";['egyetem', 'Semmelweis', 'felvételi', 'SOTE', 'ÁOK', 'hársfa', 'szakkollégium', 'általános orvostudományi kar', 'Korányi Frigyes'];2019. júl. 27. 13:40;"Ha igen, kb mikor? Még nem találtam sajnos információkat a most kezdődő tanévvel kapcsolatban. Csupán próba-szerencse elvén kacérkodom a gondolattal, most leszek első éves. Esetleg valaki akinek van tapasztalata? A jelentkezéssel kapcsolatban is szívesen fogadok jó tanácsokat (mot levél, amerikai típusú önéletrajz stb.)<3
";True;10006501
336;;['egyetem', 'Semmelweis', 'felvételi', 'SOTE', 'ÁOK', 'hársfa', 'szakkollégium', 'általános orvostudományi kar', 'Korányi Frigyes'];2019. aug. 1. 13:34;Figyeld a szakkollégium facebbok-os oldalát (SE Korányi Frigyes Szakkollégium). Oda ki lesz téve, ill. meg fogod kapni levélben is a többi egyetemi cuccal együtt.;False;10006501
337;Melyik a legjobb budapesti Corvinusos koli?;['kollégium', 'Corvinus', 'szakkollégium'];2018. aug. 1. 11:39;"Melyik a legkulturáltabb, ahol mondjuk zuhanyfüggöny is van? Tavaly nem ezekben a kolikban voltam, de idén valamelyikbe szeretnék jelentkezni. Meg melyikben vannak kétágyas szobák?
Szakkoli is érdekel, hogy milyen.
";True;9441218
338;;['kollégium', 'Corvinus', 'szakkollégium'];2018. aug. 1. 11:42;Ja és tudom, hogy a felsőbbéveseknek már volt a jelentkezés, de én átjelentkeztem, úgyhogy nekem is most lesz.;False;9441218
339;;['kollégium', 'Corvinus', 'szakkollégium'];2018. aug. 1. 14:27;Ráday, de kb. lehetetlen sajnos bekerülni.;False;9441218
340;;['kollégium', 'Corvinus', 'szakkollégium'];2018. aug. 5. 13:49;"Hát ha most jelentkezel akkor eleve csak Tarkát tudsz jelölni. Hisz  a felsőbbéves jelentkezési időszakban tudsz több helyet megjelölni.

Szóval lecsúsztál

Szakkolikba tavasszal tudsz jelentkezni";False;9441218
341;Benda Kálmán szakkollégiumba nehéz bejutni?;['egyetem', 'kollégium', 'bölcsészet', 'szakkollégium', 'Károli Gáspár Református Egyetem', 'Benda Kálmán szakkollégium'];2020. júl. 21. 19:37;"Károli bölcsész karára jelentkeztem és szeretnék kollégiumba kerülni. A legjobb az lenne ha a szakkoliban tudnék lakni, de ha tudtok ajánlani / néhány szót szólni a többiről is azt megköszönném. Esetleg tudtok árat is írni, hogy mennyibe kerül egy hónapban az adott koli? Köszönöm!
";True;10604373
342;;['egyetem', 'kollégium', 'bölcsészet', 'szakkollégium', 'Károli Gáspár Református Egyetem', 'Benda Kálmán szakkollégium'];2020. júl. 22. 13:22;Szia 😊 a Bende Kálmánról nem tudok sajnos , de az Óbudai és Bocsakiról véleményt tudok mondani , az Óbudain ketten vagytok egy szobában és ha jól emlékszem 250 férőhelyes ( de nem vagyok benne biztos) szaktarsaim,akik ott élnek nagyon szeretik. A Bocskai egy 50 fős családias kollégium, mind a kettő helyre egy pont rendszer alapján tudsz bejutni , én a helyedben az Óbudaiba is beadnám ,hogy biztosra menjél, én is így csináltam és nem volt belőle probléma . Havonta pedig eddig mind a kettő helyen 13.000 Ft volt . Remélem tudtam segíteni ,ha kérdésed lenne esetleg még nyugodtan írj privátban.;False;10604373
343;;['egyetem', 'kollégium', 'bölcsészet', 'szakkollégium', 'Károli Gáspár Református Egyetem', 'Benda Kálmán szakkollégium'];2020. júl. 22. 13:25;*pontrendszer;False;10604373
344;Vélemény a Deák Tibor szakkollégiumról? (SZIE-ÉTK);;2018. jún. 17. 23:42;;True;9362634
345;Melyik a kollégiuma az ELTE tanítóképzőnek?;['kollégium', 'ELTE', 'tanítóképző', 'szakkollégium'];2018. febr. 24. 14:55;"A honlapon már megtaláltam az ELTE kollégiumait.
Valamint azt olvastam,hogy többnyire szakollégiumok vannak fenntartva.
Külön-külön le is írják,hogy melyik szaknak, melyik a kolija.
Viszont a tanítóképzősökét nem találom.Ebbe szeretnék segítséget kérni.
Előre is köszönöm!:)
";True;9160812
346;;['kollégium', 'ELTE', 'tanítóképző', 'szakkollégium'];2018. febr. 24. 15:00;"Pont nem így van.
Jellemzően minden koli fogad mindenhonnan, és ritka a szakkoli.";False;9160812
347;"Van valami tapasztalatotok a Magyar Protestáns Tanulmányi
Alapítvány szakkollégiumáról?";;2010. aug. 23. 12:45;"Minden érdekelne. Előre is köszönöm a segítséget!
";True;1112838
348;;;2012. júl. 7. 23:37;"




Ne menj oda. A külcsín szép, a belbecs csúnya.
Iszonyatosan leterhelik az emberket sok-sok (heti 3-4-5) tanórával, amiknek a többsége felesleges időpocsékolás, nem az a színvonal, ami egy nívós konferencián vagy egyetemi előadáson van.
A jelenlegi férfi igazgató pedig kémhálózatban gyűjti az információt a diákjairól, hogy ki mennyit késik az órákról, kire milyen rosszat lehet mondani, az arcodba nem mondja meg a véleményét, csak a hátad mögött.
Két ismerősöm ezért is távozott onnan.

Nem éri meg ott lakni, inkább keress magadnak egy kedves fővárosi gyülekezetet vagy egyetemi gyülekezetet és lelj ott barátokra.

Én csak rosszat tudok mondani.";False;1112838
349;"Van itt valaki, aki felvételt nyert a Mathias Corvinus
Collegiumba? Ha igen akkor lehetne hozzá pár kérdésem?";['egyetem', 'továbbtanulás', 'tanulás', 'érettségi', 'felvételi', 'kollégium', 'ELTE', 'Corvinus', 'közoktatás', 'szakkollégium'];2017. febr. 7. 21:49;;True;8421779
350;Mi értelme a szakkollégiumoknak?;['szakkollégium'];2020. máj. 7. 16:53;"Mit lehet ott tanulni vagy elsajátítani, amit máshol nem? Mi értelme van ezzel lekötni magát az embernek?
";True;10468517
351;;['szakkollégium'];2020. máj. 13. 22:58;Egyrészt szinte bármilyen kurzuson részt vehetsz szakkolitól függően, ezzel jelentős plusztudást lehet már gyűjteni, de a kapcsolati hálódat is tudod bővíteni (gyakorlati helyek, kutatási lehetőségek). Szerintem meg a közösségi oldala is fontos, csomó embert megismerhetsz az egyetemről, jó bulikon, programokon vehetsz részt.;False;10468517
352;"Mit kérdezhetnek szakkollégiumi felvételi
elbeszélgetésen?";['felvételi', 'elbeszélgetés', 'szakkollégium'];2019. júl. 31. 20:00;;True;10014572
353;;['felvételi', 'elbeszélgetés', 'szakkollégium'];2019. júl. 31. 22:14;Nálunk (ELTE ÁJK-Bibó) a személyes beszélgetésre egy feladott anyagból kellett készülni, így arról kérdezgettek, nem volt személyes kérdezgetés.;False;10014572
354;Így lehet jelentkezni szakkollégiumba?;['egyetem'];2020. aug. 4. 17:03;"Corvinusosként jelentkezhetek BGE-s szakkollégiumba,vagy fordítva?
";True;10628949
355;;['egyetem'];2020. aug. 8. 19:59;"Szerintem nem, de nem vagyok ebben biztos.
Nem értem, hogy miért akarna egy adott egyetem hallgatója egy másik egyetem szervezetéhez tartozni? Mondjuk esetleg, ha mindkettő helyen tanul párhuzamosan akkor érthető, hogy egyet választ ki.
Mondjuk az értékelők is a saját egyetemük hallgatóit preferálnák, nem az ""idegent"". Szvsz egyből elutasítanák, már csak azért is.
Főleg, hogy az említett egyetemek ellenfelek. Már a versenyeken is rivalizálnak.";False;10628949
356;Szakkollégiumokról mesélnétek nekem?;;2012. márc. 29. 21:43;"ELTE BTK-ra szeretnék bekerülni, és ha minden jól alakul, be is fogok (felsőfokú nyelvvizsga, jó közép és emelt érettségi, stb), tehát főleg az ide járó diákok által választható szakkollégiumok érdekelnének.
""Stréberek""-e azok, akik szakkoleszosok és magukat nagyon komolyan vevő kocka fiatalok? Vagy ugyanúgy eljár hajnalig inni egy szakkolis, mint egy rendes kolis? (Ne értsetek félre, ez csak egy sarkított példa a szemléltetés kedvéért.) Nem tudom, vagyok-e elég céltudatos, viszont vonz az ötlet...
";True;2810974
357;"Az angol college-ok, azok mik tulajdonképpen? Magyar
viszonylatban szakkollégiumnak felelnek meg?";['Oxford', 'Cambridge'];2018. febr. 25. 01:43;;True;9161975
358;;['Oxford', 'Cambridge'];2018. febr. 25. 02:34;Dormitory a magyar kollégium. College pedig a főiskola. Egyetem university.;False;9161975
359;;['Oxford', 'Cambridge'];2018. febr. 25. 14:02;Ez így szerintem nem helyes. Mert pl. Cambridgeben van a nagy cambridge-i egyetem, de van egy csomó college, továbbá az egyetemi részek azok department-ek, nem college-ok!;False;9161975
360;;['Oxford', 'Cambridge'];2018. febr. 25. 14:21;Én egy college-ba járok. College-ban lehet GCSE-t (érettségi), A level-t (emelt érettségi), szakmát (ovónő, szakács, fodrász) és felsőfokú szakképzést tanulni. Én science-t tanulok. Ha otthoni viszonylatban nézem, akkor azokat tanulom amiket a barátnőm a pesti egyetem első 2 évében. Itteni viszonylatban meg ez az egyetemet megelőző képzés. Tehát az érettségi és az egyetem közt van. A U of Cambridge a klubbjait hívja college-nak. Azokon belül van könyvtár, tanulószoba, szállás, de maguk az órák a nagy előadókban vannak és azok a college-tol függetlenek.;False;9161975
361;;['Oxford', 'Cambridge'];2018. febr. 25. 14:24;Szóval Oxford és Cambridge viszonylatában ezek szakkolégiumok (bár nem kötelező ott aludni), országos viszonylatban meg felsőfokú szakképzőhelyek.;False;9161975
362;;['Oxford', 'Cambridge'];2018. máj. 24. 18:34;"Oxford és Cambridge collegiate universityk, ezeket az egyetemeket a college-ok alapították. Olyanok, mint a Harry Potterben a házak (onnan vette az ötletet Rowling), csak nem négy van, hanem 31, mindegyiknek saját személyiséggel. A tanuláson túli életedet gyakorlatilag a colege határozza meg (pénz, étkezés, szállás, sport, óvszer stb.).

Néhány egyetem (pl. Durham az 1800-as években) megpróbálta lemásolni a rendszert (a college-ok közötti versengésnek van egy pozitív hatása), de elég mesterkélt lett, nem igazán kötődnek az emberek a college-ukhoz.

A köznyelvi brit angolban a college gimnáziumot jelent. Ezzel együtt vannak olyan egyetemek, amik a mai napig college-nak hívják magukat történelmi okokból (King's College London, Trinity College Dublin).

Az amerikai angolban főiskolát jelent (színvonalában a universityk alatt), szóval ha egy amerikai college-ot végzett, az egyetemi végzettséget jelent.

Magyar megfelelője nem igazán van.";False;9161975
363;;['Oxford', 'Cambridge'];2018. okt. 18. 22:34;"A college tobb szintu kepzest is ajanl, van egyetemi is. Pl HND (egyetem elso 2 evenek felel meg) elvegzese utan egy rendes egyetem 3. evere lehet ugrai es diplomat kapni 1 ev utan.
Level 3, az az A levelnek felel meg, alatta meg sokkal alacsonyabb szintek is vannak, entry level 1-3, level 1, level 2.";False;9161975
364;Egyetemen gáz, ha nem veszek részt ezekben?;['egyetem', 'tanulás', 'tanár', 'TDK', 'hallgató', 'szakkollégium'];dec. 4. 13:33;"Osztatlan mesterképzésen vagyok, egész jó átlagaim szoktak lenni, de valahogy nem érzem a szorgalmat arra, hogy nekikezdjek egy TDK-nak, illetve arra sem, hogy jelentkezzek valami szakkollégiumba. Az évfolyamunkból páran csinálják ezt, de őszinte leszek, nem tudom hogy miért.

Alapból sok tárgyam van félévenként, (minimum 15 tantárgy) és én ezeket bőségesen elégnek érzem ezeket. Az egyik adjunktus előző félévben felajánlotta, hogyha TDK-zni akarunk, akkor szívesen segítene benne, mert bennem van annyi szorgalom meg tehetség, hogy nekiálljak egy ilyennek, de engem egyáltalán nem érdekel ez az egész, csak le akarok diplomázni, és utána elmenni tanítani, nem szeretnék ittmaradni az egyetemen phd képzésen.

Gáz ez a hozzáállás a részemről?
";True;10830694
365;;['egyetem', 'tanulás', 'tanár', 'TDK', 'hallgató', 'szakkollégium'];dec. 4. 13:38;Nem gáz. Ha nem akarod csinálni, akkor ne csináld, nem kötelező. Nyilván az adjunktus sajnálja, de ha nem érzel rá motivációt, akkor az a saját döntésed.;False;10830694
366;;['egyetem', 'tanulás', 'tanár', 'TDK', 'hallgató', 'szakkollégium'];dec. 4. 14:02;Nem gáz, ez csak egy plusz lehetőség. Nyilván egy önéletrajzban jól mutat, ha látja a munkáltató, hogy ilyen mélységekig belementél a tanulmányaid szakmai részébe, és ha jó sikerül, akkor a szakdolgozat írását is megkönnyíti. De ez csak egy lehetőség, ha nem érzed rá a késztetést és motivációt, akkor felesleges belekezdeni, úgysem fogsz olyan eredményt így elérni, amivel tudsz is kezdeni valamit.;False;10830694
367;;['egyetem', 'tanulás', 'tanár', 'TDK', 'hallgató', 'szakkollégium'];dec. 4. 14:04;Köszi a válaszokat!;False;10830694
368;;['egyetem', 'tanulás', 'tanár', 'TDK', 'hallgató', 'szakkollégium'];dec. 4. 15:47;1-es vagyok. Azért az mekkora poén lenne, ha kiderülne,hogy az én hallgatóm vagy (szakkollégiumot vezetek és minden más is passzol, amit írtál) :DDD;False;10830694
369;;['egyetem', 'tanulás', 'tanár', 'TDK', 'hallgató', 'szakkollégium'];dec. 4. 16:54;DE-BTK? :|;False;10830694
370;;['egyetem', 'tanulás', 'tanár', 'TDK', 'hallgató', 'szakkollégium'];dec. 4. 17:04;Nem :) egyébként az se lenne gond. :);False;10830694
371;;['egyetem', 'tanulás', 'tanár', 'TDK', 'hallgató', 'szakkollégium'];dec. 8. 13:14;Egyáltalán nem gáz. Egyetemen már senki nem nézi és senkit nem is érdekel, hogy mit hogyan csinálsz vagy épp nem csinálsz :D Mellesleg bőven elég szerintem a tanulásra odafigyelni, nekem legalábbis biztos nem lenne ilyenekre időm, se energiám.;False;10830694
372;"Corvinuson lehet egyszerre több szakkollégium tagjának is
lenni?";;2011. márc. 19. 02:58;;True;1640470
373;;;2011. márc. 19. 06:05;"Szerintem nem
Egy nem elég?";False;1640470
374;;;2011. márc. 19. 11:47;"Abszolút nem.
Amúgy szerintem is elég egy...";False;1640470
375;Hogyan van a szakkollégiumba való jelentkezés?;['Budapest', 'kollégium', 'földrajz', 'Pest', 'ELTE', 'TTK', 'Buda', 'ELTE TTK', 'szakkollégium'];2020. jan. 17. 19:53;"Az ELTE TTK földrajz szakára szeretnék menni és szakkollégiumba. Ha jól tudom, az Eötvös József és a Bolyai között választhatok. De ezekre mikor van lehetőség jelentkezni,  felvi.hu-n a sulira való jelentkezéskor vagy akkor amikor kiderült, hogy felvettek e vagy sem. Tudom, hogy nehezebb szakkoliba bejutni, mint ""simába"" mert ott van valami szóbeli féle is (?), szóval valami plusz de ezt se tudom pontosan.

A válaszokat előre is köszönöm, illetve ha van valami vélemény/élmény/tapasztalat az is jöhet! :)
";True;10277439
